network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown,encryption_used_AES,encryption_used_DES,encryption_used_Unencrypted,succeeded_logins,login_attempts_per_session_duration,log_session_duration,log_login_attempts_per_session_duration
599,2,366.41967325376976,0.5557037595262682,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.005458222213453229,5.906504718581418,0.0054433801017889916
220,2,1202.7700852726562,0.6547020315698368,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.0016628281867740497,7.093213648557893,0.0016614472186478907
573,5,275.6421477877564,0.4113938400636437,2,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0.018139461037177756,5.62272478574144,0.017976903870284847
79,6,154.4497196293494,0.5570465515019662,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,0.03884759398980383,5.046322332896507,0.03811201607363622
625,2,473.08916215297927,0.596334372204507,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0.0042275329049987305,6.1613954098133705,0.004218621993055275
677,3,1314.115181833867,0.2250092613365358,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0.0022829049093044157,7.181679531524207,0.0022803030410181225
381,6,293.5216731702644,0.52253299516162,2,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.02044142068009933,5.68535259349166,0.020235299052900415
524,1,279.5771818716388,0.636380744250139,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.003576829816029572,5.636848845301341,0.003570448173103088
890,2,260.2241212489881,0.1461795008781164,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.007685682596988603,5.56537874095237,0.00765629820188448
398,6,196.84420986181505,0.2153116228134469,1,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0.03048095752581196,5.287479902110373,0.030025642308947366
288,5,755.5690437321359,0.0607406280364265,2,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.006617528922707689,6.628793796389824,0.006595729198872036
796,5,223.06972103053525,0.4507805335141692,2,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0.022414516756918197,5.411957258025979,0.02216700324623854
892,1,2185.499264373896,0.476740901290232,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.00045756135282272947,7.690057034412899,0.0004574567035480232
500,4,339.6339999676835,0.3480283882051053,2,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0.011777383890837207,5.83080858699193,0.011708570274465055
702,1,625.4056980161646,0.413839151788454,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.001598962086805537,6.4399982410850365,0.0015976851079739496
768,1,420.9821865586714,0.2799068330697113,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.002375397420433684,6.044963101198786,0.0023725806237736564
351,4,2631.3470934545867,0.4195289901936597,1,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0.0015201339306205193,7.875631158163379,0.0015189796966157986
402,4,441.3340717484445,0.8086511011267716,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.009063428944321243,6.092065415026181,0.009022602571404862
746,1,663.5299794136819,0.1596368030243446,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0015070909092662773,6.499079992882315,0.0015059563875037929
837,5,1153.1861132856984,0.0774982442452322,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.004335813571110238,7.051150710741742,0.00432644101345747
612,3,150.3143140512584,0.6428264902180858,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0.019958179092491323,5.019359223399702,0.01976162556590587
324,1,26.54914461771981,0.4947742350814881,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.037665996942612065,3.3159714867582855,0.036973957377672964
897,3,485.4580405488949,0.1818961997052622,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0.006179730789107905,6.187150650319462,0.006160714556049579
393,2,639.9466459143133,0.1666441977033631,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0.003125260539716608,6.462946217753287,0.003120387064276305
432,7,270.68757640800305,0.2101606705651172,1,0,1,0,0,1,0,1,0,0,0,0,1,0,6,0.025860071204187856,5.604652789983857,0.025531354605670166
568,5,496.66815971412046,0.1384198550927362,1,1,0,0,0,1,1,0,0,0,0,1,0,0,4,0.010067083830938494,6.209933508961933,0.010016748282074389
810,1,763.9430399748884,0.4055964214582011,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0013089981159235,6.63980137350527,0.00130814212480217
670,6,2897.663512932909,0.0391323737025218,2,0,1,1,0,0,0,0,1,0,0,0,0,1,4,0.00207063379623641,7.9720050521377175,0.00206849298878682
582,7,736.5948162731511,0.1722275390334988,1,0,1,0,1,0,1,0,0,0,0,1,0,0,6,0.00950318933198166,6.603394644388446,0.009458318084220823
592,3,476.60921046284176,0.2608346964235131,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0.00629446501272323,6.168792846781138,0.006274737606858356
508,6,18.228909905024366,0.0629563223849402,1,0,1,0,0,1,0,1,0,0,0,1,0,0,5,0.32914749325445086,2.956414870787687,0.28453775420109273
611,4,297.5274419943112,0.1405381496997095,3,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0.013444138037110814,5.698861861586346,0.013354567519249684
64,3,355.1393717393554,0.2800708091533337,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0.008447387810895171,5.875322147888261,0.008411908296602634
440,3,518.4542681280242,0.3132810087638813,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.005786431290906446,6.252778776111958,0.005769754200330167
548,4,1219.2361726645786,0.2513759767037999,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0.0032807425580707664,7.1067997031436025,0.0032753726638262786
269,4,1196.4852548517256,0.4481692777734307,2,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0.003343125194213697,7.0879790159330405,0.0033375493748338133
577,6,1492.941536535571,0.0445734136383219,2,1,0,0,1,0,0,1,0,0,0,0,1,0,4,0.004018911560276656,7.30917323275544,0.004010857307553171
459,4,273.98386282558425,0.6457459391736808,2,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0.014599399974685243,5.616712415310556,0.014493854759271623
851,4,340.28042508320914,0.0458577702457286,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0.011755010588757421,5.832704500277847,0.0116864571596548
814,6,130.2400133866189,0.8237463653564847,2,0,1,0,0,1,1,0,0,0,0,0,0,1,4,0.04606879133365055,4.877027810093954,0.045039129573592615
406,6,1558.2579276358188,0.278941878805491,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5,0.0038504536980621495,7.351965299655497,0.0038430596753719647
469,6,844.9830315337547,0.6057729168399577,2,0,1,0,1,0,0,0,1,0,0,1,0,0,4,0.007100734306000459,6.740499302116367,0.007075642800879323
485,4,64.57760238555824,0.2137764933071991,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0.06194098034358948,4.183234210601141,0.060098347211034873
409,7,289.530336653958,0.2402321822748301,1,0,1,0,1,0,1,0,0,0,0,1,0,0,6,0.024177086521908368,5.671707999941031,0.023889447722151125
539,4,132.58401781304775,0.1536759760959614,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0.030169548833859184,4.894730626798801,0.029723399213029533
348,3,2784.9241412798783,0.2979990525563771,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.0010772286237646957,7.93233492542629,0.0010766488293541667
273,3,313.9634635291192,0.1401662403537347,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0.009555251959187787,5.752456643301966,0.009509889278152557
624,5,548.8853283420859,0.3506026059437873,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0.009109370831795693,6.309709762565157,0.009068130771455405
625,4,306.0655674904243,0.5447253817619546,2,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0.013069095072660028,5.727061299670703,0.012984431304390597
339,3,514.4143798451636,0.1424162569257759,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0.005831874297337851,6.244971198188319,0.005814934746075744
679,3,5269.782314835798,0.2378748827296023,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0005692834771474763,8.569934077356178,0.0005691214967810484
373,1,271.0554202501745,0.0774184725377192,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0036892824318991136,5.606005796461357,0.0036824937213251444
550,5,265.72196410089003,0.3698193079423817,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.01881666055313962,5.586206782880927,0.018641817104039584
664,1,371.3821250287824,0.070941720097679,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0026926444021033572,5.919920544865251,0.00268902572957532
493,2,148.40540175426287,0.2052130158428704,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.013476598401126265,5.00666342836546,0.01338659675792161
590,8,1074.562581905359,0.4950922630023728,0,1,1,0,1,0,0,1,0,0,0,0,1,0,8,0.007444889794891995,6.980599135676312,0.0074173133871616856
396,5,381.5778690928876,0.5891790073903947,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0.01310348530402545,5.946932211874942,0.013018377308498827
460,5,695.6378950531869,0.5299781471711951,1,1,0,0,0,1,1,0,0,0,0,0,0,1,4,0.0071876475326544875,6.546265756471204,0.007161939507439911
458,3,866.1197097160849,0.6516543243030538,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0.003463724432484516,6.765177040739569,0.003457739555008284
350,1,28.869604885319827,0.2535390606985145,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.03463850662218447,3.3968414043306816,0.03405209674464876
464,2,826.265912983202,0.7111636415721077,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.002420528268894786,6.718126182619374,0.002417603509036363
190,6,608.7458124800797,0.2585967949868571,1,1,0,0,1,0,0,1,0,0,0,0,1,0,5,0.00985633063421909,6.413042169471102,0.009808073838305956
401,4,69.18775254113493,0.4806482804698131,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.05781370044679277,4.251173830584939,0.05620423139683136
443,2,106.35578507406731,0.2873535881952211,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.01880480689044962,4.676148412710393,0.018630182300539987
448,3,464.99621642820375,0.4297617248870526,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.006451665398579012,6.144177514839903,0.006430942489133597
451,6,340.0948399507725,0.2160720162852468,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6,0.01764213770743619,5.832160561637272,0.01748832165700484
487,3,460.2853497016108,0.4436282805728477,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.00651769603778354,6.134016831337607,0.00649654769951901
595,4,807.4160902633392,0.314874136875226,2,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0.004954075164263072,6.695076889170253,0.00494184411296179
674,4,134.19054919021673,0.4574882143099171,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0.029808358518079777,4.906685258726349,0.029372725239108062
370,7,868.8205420620593,0.1062750406971374,1,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0.008056899740637112,6.768286916879441,0.008024616211433662
259,3,1363.5546068231388,0.3501631416194708,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.0022001319089006003,7.21858335900548,0.0021977151628166164
291,5,2.346022200777886,0.1407115464508893,2,0,0,0,1,0,1,0,0,0,0,1,0,0,3,2.1312671288200584,1.2077722375629092,1.141437756117931
402,5,367.6797591195079,0.4026459581127566,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.01359879045823362,5.9099284057659895,0.01350715671136677
429,4,257.4518480412032,0.4139380851938243,2,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0.015536885947541655,5.554709402095119,0.015417424320581801
346,4,452.50677482383537,0.2794758326177198,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0.008839646658455519,6.11701020841568,0.008800805707632038
240,2,764.1889166504506,0.3848972666853467,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0026171538953565126,6.6401227532093055,0.00261373511178988
408,3,166.17972987913092,0.1735521864023695,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0.01805274326888134,5.119069460520996,0.017891727462904974
536,2,115.18463237594672,0.8057147685680837,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0.017363427383891596,4.755180584173933,0.01721440562447082
619,5,1044.0322917148396,0.263253991894284,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0.004789123899402978,6.951803065084007,0.004777692528513251
388,3,926.0611404477796,0.5271391769477388,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.00323952692642886,6.832019518566507,0.0032342909640552696
417,1,494.2009930379873,0.2788062927888523,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0020234682125034376,6.204963726695491,0.0020214237581609677
314,7,556.6369131203438,0.3743595661844572,3,0,1,0,1,0,0,0,1,0,0,0,0,1,4,0.01257552245459261,6.323708057255807,0.01249710729546555
493,2,251.61654676848403,0.1627338030309758,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.007948602847014782,5.5318727135844545,0.007917179110108795
330,5,319.4025070916376,0.4751409657145317,2,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0.01565422903385503,5.769578040043857,0.015532965478258626
614,3,308.6271396791735,0.6030028149801674,0,0,1,0,0,1,1,0,0,0,0,1,0,0,3,0.009720467237970657,5.735368798336065,0.009673527435716527
142,4,1036.680756293062,0.3527471570296811,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,0.0038584684587983516,6.944743459862872,0.003851043662141954
428,2,648.9017717281877,0.1875788068174106,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.003082130589154503,6.476821231051669,0.0030773905617616963
560,7,1045.9530350278872,0.3431341300051565,1,0,1,0,1,0,0,0,0,0,1,1,0,0,6,0.006692461100620418,6.9536393531575555,0.006670166000277327
536,3,714.6780781846008,0.703728461510033,5,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.004197694166890483,6.573230454381079,0.004188908426716592
1038,4,631.0858557878178,0.0955249696123626,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0.006338281809543313,6.44902523268592,0.0063182793776023595
569,3,309.2149289402101,0.2156047626343967,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.009701989519982333,5.737265376406463,0.009655227433231156
299,5,402.6376408401468,0.2613714651975369,2,1,0,0,1,0,0,1,0,0,0,1,0,0,3,0.012418113690431332,6.000517546866501,0.012341641360493052
480,1,1747.1157607917207,0.0938683861370487,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0005723719185881772,7.466293778731944,0.0005722081762596109
144,5,686.285395709839,0.4958215207981593,3,1,1,0,1,0,0,1,0,0,0,0,1,0,2,0.0072855987192156375,6.5327496291164655,0.007259186950979399
483,2,594.6355116871289,0.2506348024716132,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0.003363404910556893,6.3896289224158105,0.003357761315184481
333,4,43.67602409547225,0.4942369624783538,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0.09158342781514005,3.7994369840166087,0.08762932818233493
683,1,889.0885719365388,0.2183199712359856,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0011247473329028211,6.791320976804315,0.0011241152785113177
390,3,926.7342890431902,0.1802982820135656,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.003237173843105945,6.8327453653248735,0.0032319454762437107
476,5,938.6425557931462,0.101093294151777,3,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0.005326841372299635,6.845499543152435,0.005312703935827957
372,4,76.52365183223007,0.2199251722034098,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.05227142072061031,4.350583074731853,0.05095108552535624
847,1,285.8604215781509,0.4009573602131988,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.0034982107508248097,5.658995761495298,0.003492106244021285
435,6,371.1867686861055,0.40722820319459,3,0,1,0,0,1,1,0,0,0,0,1,0,0,3,0.016164369277596492,5.9193957946405,0.016035116856226123
866,4,1401.2478310806114,0.5703003459297015,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0.0028545985308789296,7.245831821644951,0.002850531901716907
662,3,3156.990751950197,0.8202386042079193,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0.0009502720266591793,8.05769126635981,0.0009498208040303898
596,4,428.569648528091,0.3912298705725158,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0.009333372098882584,6.062783890158963,0.009290085314175056
573,7,646.452730998475,0.2506198839233535,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5,0.010828324584828018,6.473045788589936,0.01077011808708653
578,4,5.891447004677096,0.2352589859404036,2,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0.6789503490100961,1.9302810781680757,0.5181688058952536
114,5,7.054437091673071,0.4845747243773234,3,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0.708773773870903,2.0862231310924098,0.5357760219780539
444,4,61.93711556975091,0.2533715784223389,1,1,1,0,1,0,1,0,0,0,0,1,0,0,3,0.0645816319214183,4.142136062333031,0.06258188810534547
669,3,1016.8495405446316,0.5796480364493926,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.0029502889861101568,6.925447387115038,0.002945945424636655
490,5,156.94486010622552,0.3924490521789008,3,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0.03185832270401103,5.062245985447489,0.03136137343349275
218,2,1134.5550595700772,0.3056525009614441,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0.0017628055889661893,7.034876849643562,0.0017612536707463501
489,4,452.3326727085769,0.0888498250238839,1,0,1,0,1,0,1,0,0,0,0,0,1,0,3,0.00884304902417931,6.116626232800434,0.008804178255487132
840,2,1517.530718084968,0.316802022245133,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0.001317930488104965,7.325498513510677,0.0013170627800215132
749,6,1634.1259501949096,0.3389055175712112,2,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0.003671687607240037,7.399475114122761,0.0036649634166892185
487,3,1695.0976581635605,0.1904743176895575,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0.0017698095360772004,7.436085396158463,0.0017682452685453232
690,2,627.3378863062039,0.4729007843575432,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0031880746303656195,6.443078057298418,0.0031830034956865164
426,2,1242.8523297878628,0.3109705854191899,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.001609201634068121,7.125968560294705,0.0016079082564695645
159,8,867.5598028587403,0.4607564992820969,0,0,1,0,1,0,0,0,1,0,0,1,0,0,8,0.009221266330734543,6.766836440948739,0.00917901002680952
315,3,165.33716465978907,0.1092295885418506,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.018144740815974673,5.114016840844918,0.017982089569601397
812,4,384.3881036551964,0.3191389522220816,0,1,1,0,1,0,0,0,0,0,1,1,0,0,4,0.01040614931097888,5.954250887977119,0.010352378052032813
445,3,2623.8003642182703,0.474996099939112,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0011433796720635085,7.872760120407272,0.0011427265113526414
451,5,1184.7115862584023,0.2950024769377213,2,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0.004220436482596727,7.078098368077244,0.004211555419750717
440,2,244.1272630072183,0.20264826189298,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.008192448378618265,5.50177751652782,0.008159072436614146
880,1,263.88658398926856,0.2890706831925824,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0037895067831135625,5.579301749428369,0.003782344690447375
825,5,234.61800022047183,0.1690429081132906,2,0,1,1,0,0,1,0,0,0,0,0,1,0,3,0.021311237821912524,5.462211850473883,0.02108732898983904
943,10,318.96840808039445,0.2126228661621027,2,0,1,0,1,0,1,0,0,0,0,1,0,0,8,0.031351067211269235,5.768222266171396,0.030869658433123216
468,4,2108.293930739884,0.0863883022181831,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.0018972686595916163,7.6541085404879095,0.0018954711186612218
559,4,454.68228290350527,0.2308107271742691,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0.008797351800155579,6.12179581865405,0.008758880566153718
196,8,362.3629345685312,0.2788823607704044,3,0,1,0,1,0,1,0,0,0,0,1,0,0,5,0.022077313204027536,5.89540215452601,0.021837137847896763
795,6,218.6892396513432,0.1179140695955895,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0.027436192149032184,5.392214000727967,0.02706656536169617
266,1,1783.527668991134,0.0699438532222746,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.0005606865637053209,7.486909047988568,0.0005605294377235022
543,3,2524.2807613972,0.2009275486690818,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0.0011884573403552335,7.8341075281605725,0.001187751683969982
280,2,312.7072842879192,0.4163017158935466,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.006395757631787491,5.748460335481452,0.006375391565435934
382,4,767.0526390718377,0.2228322350972216,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0.0052147659707424375,6.643858271257004,0.005201216164310117
332,1,2544.365643437154,0.5805385204103034,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.00039302527236184166,7.842029589956504,0.0003929480581602434
378,1,553.6861784064728,0.7107379644154443,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.001806077231109567,6.318402509509849,0.0018044482347277986
392,1,505.8860896791098,0.2345827991944452,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0.00197672958478521,6.228286303158799,0.001974778425712323
390,5,600.1029815671649,0.2747712509244445,1,1,0,0,1,0,1,0,0,0,0,1,0,0,4,0.008331903279238063,6.398766270217751,0.008297384578223013
666,3,26.98610674930577,0.7671429734381209,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,0.11116831441709081,3.331708199508644,0.10541199730800514
279,2,285.47597889202,0.5218847605826437,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.007005843390965273,5.657654689330917,0.006981416491153551
544,3,960.4953292809364,0.134989749165361,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0031233884315147215,6.868489707274899,0.0031185207869304263
743,2,2722.4686772677624,0.4598887077844142,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.0007346273684247403,7.9096615958461785,0.000734357661820673
397,4,672.8440541330889,0.2566398452072784,3,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0.005944913944663912,6.512998710451506,0.005927312668025826
356,5,169.0469237427593,0.3815437213035342,2,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0.029577586443445485,5.1360744209794245,0.02914860787425487
453,3,445.2349890606747,0.3695864342404419,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.00673801492180385,6.100845694568807,0.006715415957237547
735,3,538.7065219861535,0.1303964669456661,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.005568894894643785,6.291025514017309,0.0055534459287097495
538,2,132.11173316284746,0.2239268760514582,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.015138700796050423,4.891188874504906,0.01502525418844062
393,1,319.5261543607297,0.1055149672591951,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0031296342610847684,5.7699638779009,0.0031247471497066275
596,4,471.1227715412589,0.4031378034235278,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.008490355893675364,6.157239060960605,0.008454515544070545
279,4,242.94313664576777,0.2539590989707063,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,0.016464758194969502,5.4969351515999,0.01633068373116641
636,2,349.4239501037066,0.2550778936722813,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0.005723706115183043,5.859143707479017,0.005707387946661049
581,3,258.6411664289343,0.1402546113576662,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0.011599081621155218,5.559300548640673,0.011532327965450753
438,2,759.0956080932685,0.1367384316409507,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.0026347142292440506,6.633444225490926,0.0026312494541696333
332,5,691.343196656997,0.5356128744763708,2,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.007232297973246275,6.540081781601944,0.00720627032405907
322,3,641.8256455598853,0.3771295162985298,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0.004674166607012101,6.46587352970703,0.0046632766115274615
606,7,81.39172463192565,0.5005796968258547,0,0,1,0,1,0,1,0,0,0,0,1,0,0,7,0.08600382940226176,4.41148500264787,0.08250474765862237
745,6,162.23917720422924,0.2045111487482689,3,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0.0369824360761341,5.095216470119543,0.036314991858181184
372,2,93.97092139657548,0.1070573435385232,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.021283179629149458,4.5535707541829,0.021059855897261174
591,3,52.29751961750559,0.3327324657627582,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0.05736409722567048,3.975889793832023,0.05577911041798187
82,6,226.77132320107347,0.2994905712107442,0,0,1,0,1,0,0,0,0,0,1,0,1,0,6,0.026458371875706363,5.428342157228711,0.026114403196872013
383,7,173.0549858662587,0.2266041998929487,1,0,1,0,1,0,0,0,0,0,1,0,0,1,6,0.04044957135999409,5.159371260019281,0.03965289990097351
493,3,1032.776869490633,0.0214539162184951,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0.0029047900748199406,6.940974238252232,0.0029005793243904493
318,4,952.2842738052644,0.2241836116971174,2,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0.00420042639580329,6.859913152778195,0.004191629230809002
312,5,179.85514201197194,0.4581515485184645,1,0,1,0,0,1,0,0,1,0,0,0,1,0,4,0.027800150410307305,5.197696390462654,0.02742074191798118
366,5,144.79911986507662,0.2072436948209685,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0.03453059662696144,4.982229782965642,0.033947794012550735
558,4,125.22551341181232,0.316800469666736,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0.03194237253271015,4.838070096170356,0.03144282493114906
462,3,308.58877577726804,0.1644887380697255,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.009721675691034621,5.735244887108989,0.00967472425442034
64,7,278.72381008881945,0.1396595215442589,3,0,1,0,1,0,1,0,0,0,0,1,0,0,4,0.025114467249028157,5.633802723824051,0.024804281720047668
75,7,23.16217902834615,0.536281811882668,1,0,1,0,0,1,0,1,0,0,0,0,0,1,6,0.30221681610496653,3.184788560570218,0.2640680553487994
378,5,671.2239146005727,0.1822955517520586,1,1,0,0,0,1,1,0,0,0,0,0,1,0,4,0.007449079049835949,6.510591491273128,0.007421471675397927
591,4,1826.472830073944,0.5429294542685554,3,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0021900134150027637,7.510689324248815,0.00218761883110043
64,3,619.2370886155485,0.3522118523421816,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.004844671055971812,6.430101805935332,0.0048329734027923515
400,4,52.74786946553759,0.060764161231593,0,0,1,0,1,0,1,0,0,0,0,0,1,0,4,0.07583244670409615,3.9843040283717084,0.07309473093769023
394,1,732.1349976176795,0.2106954856300727,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0013658683210800414,6.597329856303919,0.0013649363714618957
777,2,530.8024119220032,0.1820924019913196,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0037678803921747865,6.276272014191646,0.003760799711382003
422,5,1899.51277487097,0.510854459662303,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0.0026322539475101135,7.549879010254105,0.00262879563453067
